"","Chirsutav12","pval","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","X","Athaliana","Chir_length","Ath_length","TF","TF_family","Gene_code_name","Gene_functions"
"4391","Chir01Ox-b37040.21",2.84230323597882e-212,0.402302047218177,0.977,0.911,5.58796816193437e-208,"6","Chir01Ox-b37040.2",NA,NA,NA,NA,NA,NA,NA,NA
"4392","Chir01Ox-b37870.21",3.29067313830406e-212,0.502385926028932,0.995,0.958,6.46946338990578e-208,"6","Chir01Ox-b37870.2",NA,NA,NA,NA,NA,NA,NA,NA
"4393","Chir02Ox-b15840.21",2.0243603542524e-210,0.251857627023749,0.351,0.118,3.97989245646021e-206,"6","Chir02Ox-b15840.2",NA,NA,NA,NA,NA,NA,NA,NA
"4394","Chir03Ox-b05270.21",7.16219543321061e-210,0.317876105591338,0.461,0.186,1.40808762216921e-205,"6","Chir03Ox-b05270.2",NA,NA,NA,NA,NA,NA,NA,NA
"4395","Chir07Ox-b23900.21",1.6842427162946e-209,0.400152734324392,0.823,0.541,3.31122118023519e-205,"6","Chir07Ox-b23900.2",NA,NA,NA,NA,NA,NA,NA,NA
"4396","Chir03Ox-b02860.2",2.40913774575301e-209,0.430552808486209,0.427,0.168,4.73636480815042e-205,"6","Chir03Ox-b02860.2",5687,"AT3G03680",3495,3544,NA,NA,"MCTP14","carboxylic acid biosynthetic process, cell division, epigenetic regulation of gene expression, meristem development, plant-type cell wall organization or biogenesis, porphyrin-containing compound metabolic process, post-embryonic plant morphogenesis, response to inorganic substance, vesicle"
"4397","Chir08Ox-b17800.21",4.94225031565418e-209,0.455117317088309,0.652,0.357,9.71646412057612e-205,"6","Chir08Ox-b17800.2",NA,NA,NA,NA,NA,NA,NA,NA
"4398","Chir08Ox-b13950.21",5.42964637751645e-209,0.349639078027888,0.676,0.362,1.06746847781973e-204,"6","Chir08Ox-b13950.2",NA,NA,NA,NA,NA,NA,NA,NA
"4399","Chir08Ox-b03170.2",9.99599263792644e-209,0.459892104173331,0.926,0.752,1.96521215261634e-204,"6","Chir08Ox-b03170.2",18514,"AT4G02930",2884,3125,NA,NA,"T4I9.19","ATP binding, chloroplast, cobalt ion binding, cytosol, GTPase activity, mitochondrial translational elongation, mitochondrion, plant-type cell wall, response to cadmium ion, translation elongation factor activity, translational elongation, zinc ion binding"
"4400","Chir01Ox-b20440.21",1.76658660951674e-208,0.553478244039884,0.482,0.205,3.47310927430991e-204,"6","Chir01Ox-b20440.2",NA,NA,NA,NA,NA,NA,NA,NA
"4401","Chir01Ox-b33640.21",6.95490689409496e-208,0.544925094549188,0.692,0.374,1.36733469537907e-203,"6","Chir01Ox-b33640.2",NA,NA,NA,NA,NA,NA,NA,NA
"4402","Chir04Ox-b30570.21",1.625089507682e-206,0.336716351567765,1,0.998,3.19492597210281e-202,"6","Chir04Ox-b30570.2",NA,NA,NA,NA,NA,NA,NA,NA
"4403","Chir08Ox-b17640.2",2.1062806653308e-206,0.473601093605892,0.932,0.803,4.14094778804035e-202,"6","Chir08Ox-b17640.2",19462,"AT5G55660",5114,4918,NA,NA,"MDF20.10","histone binding, mitochondrion, nucleus, plastid, protein binding, regulation of double-strand break repair"
"4404","Chir06Ox-b37730.2",5.7543174524463e-206,0.316240747136847,0.456,0.187,1.13129881115094e-201,"6","Chir06Ox-b37730.2",15413,"AT5G01780",2305,2181,NA,NA,"T20L15.50","cytoplasm, ferrous iron binding, nucleus, oxidative DNA demethylase activity, oxidative RNA demethylase activity, oxidative RNA demethylation, oxidative single-stranded DNA demethylation"
"4405","Chir06Ox-b28050.2",7.20951571791529e-206,0.435741919337594,0.847,0.642,1.41739079014215e-201,"6","Chir06Ox-b28050.2",NA,NA,NA,NA,NA,NA,NA,NA
"4406","Chir05Ox-b16510.21",1.55490820642388e-205,0.412415478259547,0.803,0.518,3.05694953382934e-201,"6","Chir05Ox-b16510.2",NA,NA,NA,NA,NA,NA,NA,NA
"4407","Chir05Ox-b07990.21",2.85472352489468e-205,0.444522961976371,0.874,0.65,5.61238644994294e-201,"6","Chir05Ox-b07990.2",NA,NA,NA,NA,NA,NA,NA,NA
"4408","Chir06Ox-b24590.21",3.57063739281085e-205,0.336498079003734,0.618,0.318,7.01987311426613e-201,"6","Chir06Ox-b24590.2",NA,NA,NA,NA,NA,NA,NA,NA
"4409","Chir06Ox-b09420.21",4.6274821477393e-205,0.625135872751868,0.691,0.394,9.09762990245546e-201,"6","Chir06Ox-b09420.2",NA,NA,NA,NA,NA,NA,NA,NA
"4410","Chir08Ox-b26800.21",1.13165072328082e-204,0.842453505224745,0.868,0.707,2.22482532197009e-200,"6","Chir08Ox-b26800.2",NA,NA,NA,NA,NA,NA,NA,NA
"4411","Chir05Ox-b20190.2",1.72649921463997e-204,0.490091524788141,0.331,0.111,3.39429745598219e-200,"6","Chir05Ox-b20190.2",11896,"AT3G54710",2308,2511,NA,NA,"ATCDT1B","chloroplast organization, chromosome organization, cyclin-dependent protein serine/threonine kinase activity, DNA binding, DNA polymerase binding, DNA replication, DNA replication checkpoint signaling, DNA replication preinitiation complex assembly, gametophyte development, mitotic cell cycle, nucleus, protein binding, regulation of DNA-templated DNA replication initiation"
"4412","Chir05Ox-b16630.2",1.93239146618675e-204,0.298154001144593,0.462,0.194,3.79908162252315e-200,"6","Chir05Ox-b16630.2",11601,"AT3G51290",4894,4859,NA,NA,"APSR1","GTP binding, GTPase activity, meristem maintenance, nucleus, regulation of hormone levels, response to auxin"
"4413","Chir01Ox-b36570.21",2.78569755123437e-204,0.630881913656938,0.932,0.788,5.47668138572677e-200,"6","Chir01Ox-b36570.2",NA,NA,NA,NA,NA,NA,NA,NA
"4414","Chir01Ox-b09260.21",7.12754163507402e-204,0.312386308554021,0.626,0.322,1.40127468545555e-199,"6","Chir01Ox-b09260.2",NA,NA,NA,NA,NA,NA,NA,NA
"4415","Chir04Ox-b24650.2",2.53711354302311e-203,0.324874945722478,1,0.999,4.98796522558343e-199,"6","Chir04Ox-b24650.2",NA,NA,NA,NA,NA,NA,NA,NA
"4416","Chir03Ox-b27760.21",1.87707081505172e-201,0.338018022447927,0.499,0.221,3.69032122239167e-197,"6","Chir03Ox-b27760.2",NA,NA,NA,NA,NA,NA,NA,NA
"4417","Chir01Ox-b18570.21",8.46951791400059e-201,0.390470976875262,0.999,0.989,1.66510722189252e-196,"6","Chir01Ox-b18570.2",NA,NA,NA,NA,NA,NA,NA,NA
"4418","Chir01Ox-b08130.2",1.06534936220001e-200,1.36842232567654,0.381,0.142,2.09447684608522e-196,"6","Chir01Ox-b08130.2",681,"AT1G08560",1454,1475,NA,NA,"SYP111","cell plate, endomembrane system, exocytosis, intracellular protein transport, membrane fusion, phragmoplast, plasma membrane, plasmodesma, protein binding, SNAP receptor activity, SNARE binding, SNARE complex, vesicle docking, vesicle fusion"
"4419","Chir07Ox-b27440.21",1.328095433554e-200,0.458074988446993,0.738,0.466,2.61103562236717e-196,"6","Chir07Ox-b27440.2",NA,NA,NA,NA,NA,NA,NA,NA
"4420","Chir03Ox-b24020.21",1.40877645034307e-200,0.548737800239693,0.958,0.821,2.76965450137447e-196,"6","Chir03Ox-b24020.2",NA,NA,NA,NA,NA,NA,NA,NA
"4421","Chir06Ox-b18190.2",1.98264044688211e-200,0.421305826873644,0.964,0.879,3.89787111857023e-196,"6","Chir06Ox-b18190.2",13780,"AT5G20890",3450,3516,NA,NA,"AT5G20890.1","ATP hydrolysis activity, chaperonin-containing T-complex, cytoplasm, plant-type cell wall, plasma membrane, plastid, protein folding, unfolded protein binding"
"4422","Chir01Ox-b07460.2",2.8142552584713e-200,0.281363451314886,0.497,0.222,5.53282583815457e-196,"6","Chir01Ox-b07460.2",623,"AT1G07970",3384,3588,NA,NA,"PNET1","biological_process, membrane, molecular_function, nucleus"
"4423","Chir04Ox-b24520.2",2.13953916422983e-198,0.344764484178409,0.601,0.309,4.20633399687584e-194,"6","Chir04Ox-b24520.2",9948,"AT2G41710",2684,3028,"Yes","AP2","SMOS1","DNA binding, DNA-binding transcription factor activity, nucleus, protein binding, regulation of DNA-templated transcription"
"4424","Chir01Ox-b09980.21",7.0626806468477e-198,0.507528280315492,0.822,0.594,1.38852301517026e-193,"6","Chir01Ox-b09980.2",NA,NA,NA,NA,NA,NA,NA,NA
"4425","Chir06Ox-b26540.22",5.20502880609523e-197,0.382916824734769,0.592,0.285,1.02330866327832e-192,"6","Chir06Ox-b26540.2",NA,NA,NA,NA,NA,NA,NA,NA
"4426","Chir03Ox-b31960.21",6.22935564979347e-197,0.302300569074899,0.324,0.103,1.2246913207494e-192,"6","Chir03Ox-b31960.2",NA,NA,NA,NA,NA,NA,NA,NA
"4427","Chir05Ox-b13660.21",7.18498069717155e-197,0.391602558508218,0.898,0.731,1.41256720506393e-192,"6","Chir05Ox-b13660.2",NA,NA,NA,NA,NA,NA,NA,NA
"4428","Chir07Ox-b17710.21",1.24395327712677e-196,0.4148587081863,0.884,0.725,2.44561214283122e-192,"6","Chir07Ox-b17710.2",NA,NA,NA,NA,NA,NA,NA,NA
"4429","Chir01Ox-b36280.2",2.94295600974517e-196,0.408024147697175,0.906,0.774,5.785851515159e-192,"6","Chir01Ox-b36280.2",2900,"AT1G47640",2305,2082,NA,NA,"F16N3.6","cell division, chloroplast, Golgi apparatus, mitochondrion, molecular_function, organelle organization, organic hydroxy compound biosynthetic process, proteolysis involved in protein catabolic process, response to cadmium ion, steroid biosynthetic process"
"4430","Chir08Ox-b25940.21",5.80234023895337e-196,0.254094837411527,0.475,0.186,1.14074009097823e-191,"6","Chir08Ox-b25940.2",NA,NA,NA,NA,NA,NA,NA,NA
"4431","Chir07Ox-b32450.21",6.75003720708576e-196,0.415230400378371,0.921,0.781,1.32705731491306e-191,"6","Chir07Ox-b32450.2",NA,NA,NA,NA,NA,NA,NA,NA
"4432","Chir04Ox-b15180.21",1.54543644550793e-195,0.408012276902733,0.902,0.707,3.03832805186858e-191,"6","Chir04Ox-b15180.2",NA,NA,NA,NA,NA,NA,NA,NA
"4433","Chir02Ox-b01430.2",3.37385275215355e-195,0.447619588238983,0.88,0.668,6.63299451073387e-191,"6","Chir02Ox-b01430.2",3606,"AT1G63660",4291,3484,NA,NA,"F24D7.15","cytoplasm, cytosol, GMP biosynthetic process, GMP synthase (glutamine-hydrolyzing) activity, GMP synthase activity, pyrophosphatase activity"
"4434","Chir01Ox-b15670.22",4.63796254193335e-195,0.572784312481616,0.67,0.408,9.11823435744096e-191,"6","Chir01Ox-b15670.2",NA,NA,NA,NA,NA,NA,NA,NA
"4435","Chir01Ox-b27040.21",6.5462747274041e-195,0.660120090063178,0.934,0.743,1.28699761140765e-190,"6","Chir01Ox-b27040.2",NA,NA,NA,NA,NA,NA,NA,NA
"4436","Chir04Ox-b18860.2",1.45605075220086e-194,0.371914566969548,0.999,0.988,2.8625957788269e-190,"6","Chir04Ox-b18860.2",9472,"AT2G36620",1434,1745,NA,NA,"RPL24A","cytoplasm, cytoplasmic translation, cytosolic large ribosomal subunit, endoplasmic reticulum, mRNA binding, nucleolus, nucleus, protein binding, response to inorganic substance, structural constituent of ribosome"
"4437","Chir01Ox-b12220.2",2.68411182538956e-194,0.416071398854257,0.947,0.867,5.27696384871587e-190,"6","Chir01Ox-b12220.2",1025,"AT1G12310",1443,1580,NA,NA,"F5O11.35","calcium ion binding, cell differentiation, cytoplasm, cytosol, extracellular region, nucleus, plant epidermis development, plasma membrane"
"4438","Chir06Ox-b24140.21",3.39071810005331e-194,0.61137268040845,0.918,0.777,6.66615178470481e-190,"6","Chir06Ox-b24140.2",NA,NA,NA,NA,NA,NA,NA,NA
"4439","Chir03Ox-b07900.21",8.84133864391294e-194,0.338703829018203,0.626,0.339,1.73820717739328e-189,"6","Chir03Ox-b07900.2",NA,NA,NA,NA,NA,NA,NA,NA
"4440","Chir08Ox-b03080.2",1.53714347730911e-193,0.418889734290733,0.97,0.898,3.02202407638971e-189,"6","Chir08Ox-b03080.2",18508,"AT4G02840",1684,1968,NA,NA,"SmD1b","catalytic step 2 spliceosome, commitment complex, mRNA binding, nuclear speck, nucleolus, nucleus, pICln-Sm protein complex, plant-type vacuole, post-transcriptional gene silencing by RNA, precatalytic spliceosome, regulation of RNA splicing, RNA binding, RNA splicing, SMN-Sm protein complex, spliceosomal snRNP assembly, spliceosomal tri-snRNP complex, U1 snRNP, U12-type spliceosomal complex, U2 snRNP, U4 snRNP, U5 snRNP"
"4441","Chir04Ox-b25010.22",2.57022677538401e-193,0.66783186176091,0.6,0.308,5.05306584040497e-189,"6","Chir04Ox-b25010.2",NA,NA,NA,NA,NA,NA,NA,NA
"4442","Chir08Ox-b19620.21",5.94686062939769e-193,0.449725651883218,0.653,0.376,1.16915279973959e-188,"6","Chir08Ox-b19620.2",NA,NA,NA,NA,NA,NA,NA,NA
"4443","Chir02Ox-b00400.21",1.26506372356262e-192,0.342031620750325,0.574,0.295,2.48711528052412e-188,"6","Chir02Ox-b00400.2",NA,NA,NA,NA,NA,NA,NA,NA
"4444","Chir01Ox-b14660.21",2.54265499007452e-192,0.317086198865773,0.478,0.2,4.99885971048651e-188,"6","Chir01Ox-b14660.2",NA,NA,NA,NA,NA,NA,NA,NA
"4445","Chir04Ox-b12000.21",3.2403626121129e-192,0.506683625343862,0.491,0.223,6.37055289541395e-188,"6","Chir04Ox-b12000.2",NA,NA,NA,NA,NA,NA,NA,NA
"4446","Chir06Ox-b06030.21",5.1594826338693e-192,0.459812024427962,0.934,0.849,1.0143542858187e-187,"6","Chir06Ox-b06030.2",NA,NA,NA,NA,NA,NA,NA,NA
"4447","Chir07Ox-b11460.2",5.39321389190383e-192,0.415295975937446,0.247,0.066,1.06030585114829e-187,"6","Chir07Ox-b11460.2",16104,"AT4G15140",744,867,NA,NA,"DL3615C","cellular catabolic process, defense response to other organism, molecular_function, nucleus, organonitrogen compound catabolic process, regulation of cell cycle process, regulation of defense response, response to jasmonic acid"
"4448","Chir01Ox-b43080.21",7.31519087535064e-192,0.726540380038221,0.63,0.328,1.43816652609394e-187,"6","Chir01Ox-b43080.2",NA,NA,NA,NA,NA,NA,NA,NA
"4449","Chir01Ox-b07400.21",7.50245469981141e-192,0.436797590791278,1,1,1.47498259398292e-187,"6","Chir01Ox-b07400.2",NA,NA,NA,NA,NA,NA,NA,NA
"4450","Chir06Ox-b29390.2",9.7745248433507e-192,0.41027773308934,0.971,0.931,1.92167158420275e-187,"6","Chir06Ox-b29390.2",14719,"AT5G64760",3334,2806,NA,NA,"RPN5B","cytoplasm, molecular_function, multicellular organism development, nuclear proteasome complex, nucleus, proteasome complex, proteasome regulatory particle, lid subcomplex, protein catabolic process, ubiquitin-dependent protein catabolic process"
"4451","Chir01Ox-b09060.22",1.89836190042183e-191,0.485901734843835,0.619,0.335,3.73217949622932e-187,"6","Chir01Ox-b09060.2",NA,NA,NA,NA,NA,NA,NA,NA
"4452","Chir05Ox-b12330.21",2.51599228623009e-191,0.287129870601868,0.419,0.17,4.94644083472835e-187,"6","Chir05Ox-b12330.2",NA,NA,NA,NA,NA,NA,NA,NA
"4453","Chir04Ox-b00710.21",2.59054145205272e-191,0.381116852741457,0.777,0.508,5.09300449473564e-187,"6","Chir04Ox-b00710.2",NA,NA,NA,NA,NA,NA,NA,NA
"4454","Chir03Ox-b11590.2",3.114929721237e-190,0.431918354780344,0.955,0.834,6.12395183195194e-186,"6","Chir03Ox-b11590.2",6427,"AT3G12390",1707,1552,NA,NA,"AT3G12390.1","cytoplasm, cytosol, cytosolic ribosome, nascent polypeptide-associated complex, nucleus, plasmodesma, protein targeting to membrane, response to inorganic substance, seed development, unfolded protein binding"
"4455","Chir04Ox-b17810.21",7.23844076707169e-190,0.490721619115723,0.82,0.599,1.4230774548063e-185,"6","Chir04Ox-b17810.2",NA,NA,NA,NA,NA,NA,NA,NA
"4456","Chir07Ox-b36670.21",5.98193848882943e-189,0.44130839966394,0.671,0.4,1.17604910690387e-184,"6","Chir07Ox-b36670.2",NA,NA,NA,NA,NA,NA,NA,NA
"4457","Chir05Ox-b28000.21",7.15229761440652e-189,0.368139545497684,0.62,0.334,1.40614171099232e-184,"6","Chir05Ox-b28000.2",NA,NA,NA,NA,NA,NA,NA,NA
"4458","Chir04Ox-b01030.2",7.25638493288451e-189,0.32992556341616,0.411,0.155,1.4266052778051e-184,"6","Chir04Ox-b01030.2",8253,"AT2G21780",954,964,NA,NA,"F7D8.10","defense response to other organism, molecular_function, nucleus, regulation of defense response"
"4459","Chir07Ox-b13100.21",1.15948110479479e-188,0.451261821650857,0.715,0.455,2.27953985202655e-184,"6","Chir07Ox-b13100.2",NA,NA,NA,NA,NA,NA,NA,NA
"4460","Chir06Ox-b18310.21",5.50945060517559e-188,0.535482481447873,0.728,0.43,1.08315798897752e-183,"6","Chir06Ox-b18310.2",NA,NA,NA,NA,NA,NA,NA,NA
"4461","Chir06Ox-b31190.21",5.63134430067533e-188,0.295778284441357,0.425,0.175,1.10712228951277e-183,"6","Chir06Ox-b31190.2",NA,NA,NA,NA,NA,NA,NA,NA
"4462","Chir01Ox-b10660.21",6.00202787259075e-188,0.319620397883644,0.565,0.288,1.17999867975134e-183,"6","Chir01Ox-b10660.2",NA,NA,NA,NA,NA,NA,NA,NA
"4463","Chir03Ox-b26770.21",5.57095399371446e-187,0.41111864831193,0.841,0.615,1.09524955516426e-182,"6","Chir03Ox-b26770.2",NA,NA,NA,NA,NA,NA,NA,NA
"4464","Chir01Ox-b35420.2",8.89927251810776e-187,0.394587976059186,0.972,0.914,1.74959697705999e-182,"6","Chir01Ox-b35420.2",2840,"AT1G45000",2932,2878,NA,NA,"RPT4b","ATP binding, ATP hydrolysis activity, cytoplasm, cytosolic proteasome complex, nucleolus, nucleus, plant-type cell wall, plasmodesma, positive regulation of RNA polymerase II transcription preinitiation complex assembly, proteasome complex, proteasome regulatory particle, base subcomplex, proteasome-activating activity, proteasome-mediated ubiquitin-dependent protein catabolic process, ubiquitin-dependent ERAD pathway"
"4465","Chir03Ox-b08960.2",1.25943679588783e-186,0.44178545835838,0.944,0.836,2.47605274071548e-182,"6","Chir03Ox-b08960.2",6198,"AT3G09740",2584,2308,NA,NA,"SYP71","cell plate, cytosol, endomembrane system, endoplasmic reticulum, intracellular protein transport, nucleus, plasma membrane, plasmodesma, protein binding, protein targeting to membrane, SNAP receptor activity, SNARE binding, SNARE complex, vesicle docking, vesicle fusion"
"4466","Chir06Ox-b09810.2",1.38028579809901e-186,0.338817070539694,0.631,0.348,2.71364187906265e-182,"6","Chir06Ox-b09810.2",13184,"AT5G48720",3312,3134,NA,NA,"XRI","DNA repair, female meiotic nuclear division, male meiotic nuclear division, nucleus, pollen development, protein binding, response to X-ray"
"4467","Chir07Ox-b10360.21",3.07705122904021e-186,0.413728431994695,0.981,0.942,6.04948271629306e-182,"6","Chir07Ox-b10360.2",NA,NA,NA,NA,NA,NA,NA,NA
"4468","Chir07Ox-b15630.21",3.56303058075357e-186,0.36338640794801,0.702,0.406,7.00491812176152e-182,"6","Chir07Ox-b15630.2",NA,NA,NA,NA,NA,NA,NA,NA
"4469","Chir04Ox-b08040.2",3.68094502083437e-186,0.395288847172764,0.967,0.902,7.23673791096038e-182,"6","Chir04Ox-b08040.2",8650,"AT2G27020",3272,2948,NA,NA,"PAG1","apoplast, cytoplasm, cytosol, nucleus, peroxisome, plant-type vacuole, proteasomal protein catabolic process, proteasome complex, proteasome core complex, proteasome core complex, alpha-subunit complex, protein binding, ubiquitin-dependent protein catabolic process, vacuole"
"4470","Chir08Ox-b03810.21",5.65267809407021e-186,0.361097292568644,0.678,0.382,1.1113165132942e-181,"6","Chir08Ox-b03810.2",NA,NA,NA,NA,NA,NA,NA,NA
"4471","Chir03Ox-b19420.21",6.49254762244198e-186,0.487636256444812,0.868,0.625,1.27643486257209e-181,"6","Chir03Ox-b19420.2",NA,NA,NA,NA,NA,NA,NA,NA
"4472","Chir01Ox-b23870.21",1.1473411367971e-185,0.396223572022336,0.766,0.514,2.25567267494311e-181,"6","Chir01Ox-b23870.2",NA,NA,NA,NA,NA,NA,NA,NA
"4473","Chir07Ox-b00170.21",1.49348440820054e-185,0.300310120237373,0.642,0.354,2.93619034652226e-181,"6","Chir07Ox-b00170.2",NA,NA,NA,NA,NA,NA,NA,NA
"4474","Chir06Ox-b23130.2",1.86021396808369e-185,0.612953201755745,0.743,0.517,3.65718066125254e-181,"6","Chir06Ox-b23130.2",14184,"AT5G16260",4514,4693,NA,NA,"ELF9","mRNA binding, mRNA splicing, via spliceosome, negative regulation of flower development, nuclear-transcribed mRNA catabolic process, nonsense-mediated decay, nucleus, RNA binding, U2 snRNP, U2-type spliceosomal complex"
"4475","Chir04Ox-b14650.21",4.49480681363005e-185,0.262254037098311,0.558,0.252,8.83679019559669e-181,"6","Chir04Ox-b14650.2",NA,NA,NA,NA,NA,NA,NA,NA
"4476","Chir03Ox-b06120.21",3.57467574019165e-184,0.260332952213148,0.414,0.164,7.02781250521678e-180,"6","Chir03Ox-b06120.2",NA,NA,NA,NA,NA,NA,NA,NA
"4477","Chir06Ox-b25280.21",6.32844225540079e-184,0.378290228759507,0.829,0.604,1.2441717474118e-179,"6","Chir06Ox-b25280.2",NA,NA,NA,NA,NA,NA,NA,NA
"4478","Chir07Ox-b21650.21",1.30957578392694e-183,0.297194126711766,0.483,0.213,2.57462599120036e-179,"6","Chir07Ox-b21650.2",NA,NA,NA,NA,NA,NA,NA,NA
"4479","Chir02Ox-b25270.21",4.88838271880361e-183,0.304539100316283,0.539,0.25,9.61056042516791e-179,"6","Chir02Ox-b25270.2",NA,NA,NA,NA,NA,NA,NA,NA
"4480","Chir07Ox-b29590.2",1.48012496643173e-182,0.426617658402434,0.879,0.736,2.90992568400477e-178,"6","Chir07Ox-b29590.2",17566,"AT4G32330",3420,3434,NA,NA,"WDL5","cellular response to ethylene stimulus, cortical microtubule, microtubule binding, microtubule bundle formation, molecular_function, nucleus"
"4481","Chir05Ox-b07520.21",1.65324448795419e-182,0.400257060299394,0.886,0.734,3.25027866331794e-178,"6","Chir05Ox-b07520.2",NA,NA,NA,NA,NA,NA,NA,NA
"4482","Chir05Ox-b18480.2",8.7318356967371e-182,0.285243518779399,0.469,0.213,1.71667889797851e-177,"6","Chir05Ox-b18480.2",11750,"AT3G52950",2801,2514,NA,NA,"F8J2.120","carboxylic acid metabolic process, cellular_component, molecular_function, response to light stimulus"
"4483","Chir01Ox-b14340.2",1.86885167130523e-181,0.323155860697677,0.999,0.999,3.67416238578609e-177,"6","Chir01Ox-b14340.2",NA,NA,NA,NA,NA,NA,NA,NA
"4484","Chir01Ox-b25660.21",6.32978688211382e-181,0.33465587777052,0.496,0.218,1.24443610102358e-176,"6","Chir01Ox-b25660.2",NA,NA,NA,NA,NA,NA,NA,NA
"4485","Chir01Ox-b40400.2",1.57485709760651e-180,0.38101054670451,0.977,0.936,3.09616905389441e-176,"6","Chir01Ox-b40400.2",3185,"AT1G51510",2349,2142,NA,NA,"Y14","cytoplasm, cytosol, exon-exon junction complex, mRNA binding, nuclear body, nucleolus, nucleoplasm, nucleus, positive regulation of gene expression, protein binding, RNA splicing"
