,Chirsutav12,pval,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,X,Athaliana,Chir_length,Ath_length,TF,TF_family,Gene_code_name,Gene_functions
561,Chir02Ox-b03100.2,0,1.747167486,0.626,0.005,0,15,Chir02Ox-b03100.2,3701,AT1G62360,3387,3481,Yes,TALE,STM,"carpel development, cytokinin biosynthetic process, cytoplasm, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, endosome, floral meristem determinacy, microtubule cytoskeleton, nucleus, plasma membrane, plasmodesma, plasmodesmata-mediated intercellular transport, protein binding, protein homodimerization activity, regulation of meristem structural organization, regulation of transcription by RNA polymerase II, RNA binding, RNA polymerase II cis-regulatory region sequence-specific DNA binding, stem cell population maintenance"
562,Chir02Ox-b15410.2,0,0.705368039,0.421,0.03,0,15,Chir02Ox-b15410.2,4397,AT3G59270,2278,1327,NA,NA,F25L23.130,"biological_process, molecular_function, nucleus"
563,Chir02Ox-b17040.2,0,1.249264348,0.702,0.005,0,15,Chir02Ox-b17040.2,4530,AT1G70510,5816,6393,Yes,TALE,KNAT2,"cytokinin-activated signaling pathway, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, protein binding, regulation of DNA-templated transcription, regulation of transcription by RNA polymerase II, response to ethylene, RNA polymerase II cis-regulatory region sequence-specific DNA binding, specification of carpel identity"
564,Chir03Ox-b03760.2,0,1.563901163,0.749,0.038,0,15,Chir03Ox-b03760.2,5759,AT3G04510,1191,1325,NA,NA,LSH2,"chemical homeostasis, mRNA transcription, nucleus, post-embryonic plant morphogenesis, response to light stimulus"
565,Chir03Ox-b19030.21,0,1.210269386,0.505,0.032,0,15,Chir03Ox-b19030.2,NA,NA,NA,NA,NA,NA,NA,NA
566,Chir03Ox-b21630.2,0,0.898806577,0.481,0.009,0,15,Chir03Ox-b21630.2,7261,AT3G21510,1544,2077,NA,NA,AHP1,"cytokinin-activated signaling pathway, cytoplasm, embryo sac development, histidine phosphotransfer kinase activity, multidimensional cell growth, nucleus, phosphorelay signal transduction system, phosphorylation, positive regulation of cell division, protein binding, protein histidine kinase binding, regulation of cytokinin-activated signaling pathway, signal transduction"
567,Chir03Ox-b23410.21,0,2.356731527,0.888,0.024,0,15,Chir03Ox-b23410.2,NA,NA,NA,NA,NA,NA,NA,NA
568,Chir03Ox-b34160.2,0,0.783874847,0.35,0.004,0,15,Chir03Ox-b34160.2,8064,AT2G19590,1464,2457,NA,NA,ATACO1,"1-aminocyclopropane-1-carboxylate oxidase activity, cellular response to fatty acid, cellular response to nitric oxide, cellular response to potassium ion starvation, cytoplasm, ethylene biosynthetic process"
569,Chir04Ox-b11850.2,0,0.827689124,0.396,0.014,0,15,Chir04Ox-b11850.2,8904,AT2G30230,925,1118,NA,NA,T9D9.4,"molecular_function, response to fungus"
570,Chir04Ox-b12980.2,0,1.4161776,0.757,0.055,0,15,Chir04Ox-b12980.2,8990,AT2G31160,1174,1788,NA,NA,LSH3,"maintenance of shoot apical meristem identity, mRNA transcription, nucleus, organ boundary specification between lateral organs and the meristem, petal development, post-embryonic plant morphogenesis, response to light stimulus, specification of petal number"
571,Chir06Ox-b12190.2,0,0.829181808,0.492,0.021,0,15,Chir06Ox-b12190.2,13306,AT5G27220,4798,4587,NA,NA,T21B4.130,"cytoplasm, floral whorl development, molecular_function"
572,Chir06Ox-b17160.24,0,2.900575992,0.708,0.094,0,15,Chir06Ox-b17160.2,NA,NA,NA,NA,NA,NA,NA,NA
573,Chir06Ox-b20310.2,0,0.89270708,0.374,0.026,0,15,Chir06Ox-b20310.2,13963,AT5G18840,3634,3886,NA,NA,F17K4.90,"carbohydrate transmembrane transporter activity, membrane, sugar transmembrane transporter activity, transmembrane transport, transmembrane transporter activity"
574,Chir06Ox-b36910.2,0,0.809984439,0.577,0.03,0,15,Chir06Ox-b36910.2,15345,AT5G02030,3721,3558,Yes,TALE,LSN,"cytosol, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, floral whorl morphogenesis, fruit development, internode patterning, maintenance of floral meristem identity, maintenance of inflorescence meristem identity, negative regulation of DNA-templated transcription, nucleus, pattern specification process, plant organ formation, protein binding, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, secondary shoot formation, sequence-specific DNA binding, shoot system development, vegetative to reproductive phase transition of meristem, xylem and phloem pattern formation, xylem development"
575,Chir07Ox-b33410.21,0,1.134005106,0.489,0.039,0,15,Chir07Ox-b33410.2,NA,NA,NA,NA,NA,NA,NA,NA
576,Chir07Ox-b33780.2,0,0.497385193,0.358,0.011,0,15,Chir07Ox-b33780.2,NA,NA,NA,NA,NA,NA,NA,NA
577,Chir08Ox-b10180.2,0,2.885541662,0.792,0.009,0,15,Chir08Ox-b10180.2,18949,AT4G08150,3163,3460,Yes,TALE,KNAT1,"cell fate commitment, cell fate specification, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, identical protein binding, nucleus, protein binding, regulation of transcription by RNA polymerase II, RNA polymerase II cis-regulatory region sequence-specific DNA binding, transcription cis-regulatory region binding, xylem and phloem pattern formation, xylem development"
578,Chir08Ox-b16470.22,0,2.968007876,0.708,0.06,0,15,Chir08Ox-b16470.2,NA,NA,NA,NA,NA,NA,NA,NA
579,Chir08Ox-b30210.21,0,0.883082484,0.489,0.025,0,15,Chir08Ox-b30210.2,NA,NA,NA,NA,NA,NA,NA,NA
580,Chir04Ox-b18640.22,1.56E-36,0.39196141,0.397,0.097,3.07E-32,16,Chir04Ox-b18640.2,NA,NA,NA,NA,NA,NA,NA,NA
581,Chir05Ox-b26010.23,4.19E-41,0.388202895,0.391,0.087,8.24E-37,16,Chir05Ox-b26010.2,NA,NA,NA,NA,NA,NA,NA,NA
582,Chir05Ox-b13360.22,4.06E-51,0.471100251,0.424,0.084,7.99E-47,16,Chir05Ox-b13360.2,NA,NA,NA,NA,NA,NA,NA,NA
583,Chir02Ox-b01960.24,2.86E-51,0.687383002,0.43,0.089,5.63E-47,16,Chir02Ox-b01960.2,NA,NA,NA,NA,NA,NA,NA,NA
584,Chir01Ox-b12730.21,1.67E-58,0.557792074,0.464,0.092,3.27E-54,16,Chir01Ox-b12730.2,NA,NA,NA,NA,NA,NA,NA,NA
585,Chir08Ox-b27800.22,1.20E-60,0.918086159,0.444,0.082,2.37E-56,16,Chir08Ox-b27800.2,NA,NA,NA,NA,NA,NA,NA,NA
586,Chir04Ox-b09280.22,6.95E-61,0.517074503,0.411,0.072,1.37E-56,16,Chir04Ox-b09280.2,NA,NA,NA,NA,NA,NA,NA,NA
587,Chir02Ox-b16060.2,1.65E-64,0.34684008,0.358,0.051,3.24E-60,16,Chir02Ox-b16060.2,4456,AT1G69610,2624,2855,NA,NA,F24J1.24,"molecular_function, nucleus, plasmodesma, signal transduction, small molecule metabolic process"
588,Chir02Ox-b16340.22,9.26E-65,0.350101881,0.364,0.053,1.82E-60,16,Chir02Ox-b16340.2,NA,NA,NA,NA,NA,NA,NA,NA
589,Chir04Ox-b14340.2,2.59E-65,0.799893436,0.371,0.057,5.10E-61,16,Chir04Ox-b14340.2,9102,AT2G32430,3559,3206,NA,NA,T32F6.5,"chemical homeostasis, galactosyltransferase activity, glycosyltransferase activity, Golgi apparatus, Golgi membrane, lipid biosynthetic process, protein glycosylation, UDP-glycosyltransferase activity"
590,Chir06Ox-b13370.2,7.76E-66,0.444591118,0.47,0.086,1.53E-61,16,Chir06Ox-b13370.2,13393,AT5G26731,811,1039,NA,NA,NA,"biological_process, mitochondrion, molecular_function"
591,Chir08Ox-b07590.22,3.45E-69,0.327058217,0.351,0.046,6.77E-65,16,Chir08Ox-b07590.2,NA,NA,NA,NA,NA,NA,NA,NA
592,Chir05Ox-b02670.21,1.25E-69,0.966490541,0.364,0.051,2.45E-65,16,Chir05Ox-b02670.2,NA,NA,NA,NA,NA,NA,NA,NA
593,Chir08Ox-b14990.21,2.16E-70,0.513381585,0.49,0.084,4.26E-66,16,Chir08Ox-b14990.2,NA,NA,NA,NA,NA,NA,NA,NA
594,Chir06Ox-b06520.21,1.82E-71,0.547760196,0.49,0.085,3.59E-67,16,Chir06Ox-b06520.2,NA,NA,NA,NA,NA,NA,NA,NA
595,Chir03Ox-b25030.2,2.38E-72,0.534158293,0.47,0.082,4.67E-68,16,Chir03Ox-b25030.2,7519,AT3G24630,3087,3054,NA,NA,TRM34,"anatomical structure maturation, molecular_function, nucleus"
596,Chir08Ox-b19970.2,1.42E-73,0.735909083,0.384,0.054,2.79E-69,16,Chir08Ox-b19970.2,19655,AT5G57800,3976,3933,NA,NA,FLP1,"aldehyde oxygenase (deformylating) activity, alkane biosynthetic process, C-4 methylsterol oxidase activity, cuticle hydrocarbon biosynthetic process, endoplasmic reticulum membrane, iron ion binding, membrane, octadecanal decarbonylase activity, oxidoreductase activity, plasma membrane, pollen sperm cell differentiation, sterol biosynthetic process, wax biosynthetic process"
597,Chir07Ox-b17440.21,1.63E-75,0.584590476,0.49,0.084,3.21E-71,16,Chir07Ox-b17440.2,NA,NA,NA,NA,NA,NA,NA,NA
598,Chir08Ox-b21160.2,1.47E-76,0.574126309,0.45,0.071,2.89E-72,16,Chir08Ox-b21160.2,19757,AT5G58900,2621,2410,Yes,MYB_related,AT5G58900.1,"carbohydrate derivative metabolic process, DNA-binding transcription factor activity, nucleus, regulation of DNA-templated transcription, response to red light, small molecule metabolic process, transcription cis-regulatory region binding"
599,Chir05Ox-b01620.2,1.51E-92,0.298725395,0.338,0.034,2.97E-88,16,Chir05Ox-b01620.2,10641,AT2G02780,3146,3270,NA,NA,T20F6.8,"ATP binding, cell differentiation, cell morphogenesis, cell wall biogenesis, developmental growth, developmental growth involved in morphogenesis, epidermal cell differentiation, lipid biosynthetic process, organic hydroxy compound biosynthetic process, plant epidermis development, plasma membrane, pollination, polysaccharide metabolic process, protein autophosphorylation, protein binding, protein kinase activity, protein serine/threonine kinase activity, seed development, tissue development, transmembrane receptor protein tyrosine kinase activity"
600,Chir06Ox-b11030.21,5.59E-95,0.957867303,0.437,0.056,1.10E-90,16,Chir06Ox-b11030.2,NA,NA,NA,NA,NA,NA,NA,NA
601,Chir06Ox-b17360.23,6.95E-99,1.879519315,0.384,0.042,1.37E-94,16,Chir06Ox-b17360.2,NA,NA,NA,NA,NA,NA,NA,NA
602,Chir03Ox-b22760.21,2.17E-99,0.773394967,0.563,0.089,4.27E-95,16,Chir03Ox-b22760.2,NA,NA,NA,NA,NA,NA,NA,NA
603,Chir07Ox-b07270.2,1.51E-103,0.424865524,0.384,0.039,2.97E-99,16,Chir07Ox-b07270.2,15854,AT5G33290,4652,3866,NA,NA,XGD1,"chloroplast, endosome, Golgi apparatus, pectin biosynthetic process, protein glycosylation, trans-Golgi network, UDP-xylosyltransferase activity, xylogalacturonan beta-1,3-xylosyltransferase activity, xylogalacturonan metabolic process"
604,Chir05Ox-b01490.2,3.70E-105,0.742408879,0.589,0.093,7.28E-101,16,Chir05Ox-b01490.2,10628,AT2G02540,2124,1871,Yes,ZF-HD,ATHB21,"DNA binding, DNA-binding transcription factor activity, glucosinolate metabolic process, nucleus, protein binding, protein homodimerization activity, regulation of DNA-templated transcription, transcription cis-regulatory region binding"
605,Chir03Ox-b20250.21,4.05E-106,0.661419667,0.371,0.036,7.96E-102,16,Chir03Ox-b20250.2,NA,NA,NA,NA,NA,NA,NA,NA
606,Chir05Ox-b08380.2,6.67E-108,0.721384817,0.358,0.033,1.31E-103,16,Chir05Ox-b08380.2,11081,AT3G29810,2495,2326,NA,NA,COBL2,"cellulose microfibril organization, Golgi apparatus, Golgi medial cisterna, membrane, molecular_function, mucilage biosynthetic process involved in seed coat development, plant-type cell wall biogenesis, plant-type cell wall cellulose biosynthetic process, plant-type cell wall organization, plasma membrane, seed coat development, seed development"
607,Chir06Ox-b30840.2,1.20E-109,0.747448335,0.344,0.031,2.37E-105,16,Chir06Ox-b30840.2,14835,AT5G08170,2890,2995,NA,NA,EMB1873,"agmatine deiminase activity, embryo development ending in seed dormancy, nucleus, polyamine biosynthetic process, protein-arginine deiminase activity, putrescine biosynthetic process, putrescine biosynthetic process from arginine"
608,Chir08Ox-b15750.2,5.63E-111,0.588403679,0.457,0.053,1.11E-106,16,Chir08Ox-b15750.2,19318,AT5G53890,3985,3954,NA,NA,PSKR2,"chloroplast, peptide receptor activity, plasma membrane, protein binding, protein phosphorylation, protein serine/threonine kinase activity, response to wounding"
609,Chir08Ox-b08530.2,3.47E-115,0.368568256,0.338,0.028,6.82E-111,16,Chir08Ox-b08530.2,18859,AT4G09900,4062,2593,NA,NA,ATMES12,"cytoplasm, jasmonic acid metabolic process, methyl indole-3-acetate esterase activity, methyl jasmonate esterase activity, methyl salicylate esterase activity, salicylic acid metabolic process"
610,Chir04Ox-b02220.2,6.93E-116,0.432939039,0.371,0.033,1.36E-111,16,Chir04Ox-b02220.2,8332,AT2G22800,1762,1585,Yes,HD-ZIP,HAT9,"defense response to other organism, DNA-binding transcription factor activity, DNA-binding transcription factor activity, RNA polymerase II-specific, nucleus, pigment metabolic process, protein binding, response to red or far red light, sequence-specific DNA binding"
611,Chir06Ox-b00840.22,2.02E-117,0.573205391,0.517,0.064,3.97E-113,16,Chir06Ox-b00840.2,NA,NA,NA,NA,NA,NA,NA,NA
612,Chir06Ox-b30250.21,1.85E-122,0.837311861,0.45,0.045,3.64E-118,16,Chir06Ox-b30250.2,NA,NA,NA,NA,NA,NA,NA,NA
613,Chir02Ox-b23390.22,2.39E-124,1.054943375,0.457,0.047,4.70E-120,16,Chir02Ox-b23390.2,NA,NA,NA,NA,NA,NA,NA,NA
614,Chir07Ox-b09330.21,1.13E-132,0.881526974,0.662,0.097,2.22E-128,16,Chir07Ox-b09330.2,NA,NA,NA,NA,NA,NA,NA,NA
615,Chir08Ox-b14980.2,8.12E-137,0.656031415,0.404,0.034,1.60E-132,16,Chir08Ox-b14980.2,19263,AT5G53200,1932,1629,Yes,MYB_related,TRY,"cell differentiation, DNA-binding transcription factor activity, fruit development, nucleus, protein binding, regulation of DNA-templated transcription, regulation of trichome patterning, transcription cis-regulatory region binding, trichome branching"
616,Chir04Ox-b30440.23,5.36E-137,1.07383964,0.623,0.08,1.05E-132,16,Chir04Ox-b30440.2,NA,NA,NA,NA,NA,NA,NA,NA
617,Chir08Ox-b06790.2,3.33E-141,0.543529583,0.47,0.044,6.55E-137,16,Chir08Ox-b06790.2,18748,AT4G11350,3793,2970,NA,NA,AT4G11350.1,"acetylglucosaminyltransferase activity, defense response to other organism, glycosyltransferase activity, Golgi apparatus, regulation of defense response, response to fungus, response to jasmonic acid, response to light stimulus, response to organic cyclic compound, response to water deprivation, signal transduction"
618,Chir06Ox-b05170.22,7.82E-145,1.666306498,0.675,0.086,1.54E-140,16,Chir06Ox-b05170.2,NA,NA,NA,NA,NA,NA,NA,NA
619,Chir03Ox-b10860.21,1.83E-145,1.095521923,0.576,0.064,3.61E-141,16,Chir03Ox-b10860.2,NA,NA,NA,NA,NA,NA,NA,NA
620,Chir04Ox-b11570.21,6.67E-147,1.09071354,0.338,0.022,1.31E-142,16,Chir04Ox-b11570.2,NA,NA,NA,NA,NA,NA,NA,NA
621,Chir08Ox-b05540.23,6.64E-147,1.870950871,0.662,0.086,1.31E-142,16,Chir08Ox-b05540.2,NA,NA,NA,NA,NA,NA,NA,NA
622,Chir03Ox-b25080.2,5.51E-150,0.850858279,0.629,0.079,1.08E-145,16,Chir03Ox-b25080.2,7523,AT3G24670,2844,2862,NA,NA,AT3G24670.1,"cell differentiation, cell wall organization or biogenesis, developmental growth, extracellular region, pectate lyase activity, pectin catabolic process, plant epidermis development, root morphogenesis"
623,Chir04Ox-b28190.23,3.17E-155,1.288626257,0.728,0.1,6.22E-151,16,Chir04Ox-b28190.2,NA,NA,NA,NA,NA,NA,NA,NA
624,Chir02Ox-b27910.21,1.60E-157,1.832682974,0.709,0.089,3.15E-153,16,Chir02Ox-b27910.2,NA,NA,NA,NA,NA,NA,NA,NA
625,Chir05Ox-b01380.21,1.51E-164,1.125139935,0.682,0.08,2.97E-160,16,Chir05Ox-b01380.2,NA,NA,NA,NA,NA,NA,NA,NA
626,Chir02Ox-b27820.21,5.18E-168,2.122744744,0.517,0.046,1.02E-163,16,Chir02Ox-b27820.2,NA,NA,NA,NA,NA,NA,NA,NA
627,Chir03Ox-b00630.2,3.61E-169,0.46248304,0.457,0.035,7.10E-165,16,Chir03Ox-b00630.2,5485,AT3G01490,2464,2890,NA,NA,CBC1,"ATP binding, cellular response to ethylene stimulus, cellular response to hormone stimulus, cytoplasm, cytosol, phloem or xylem histogenesis, protein binding, protein phosphorylation, protein serine/threonine kinase activity, protein serine/threonine/tyrosine kinase activity, response to auxin, response to light stimulus, tissue development"
628,Chir08Ox-b14780.2,2.64E-177,0.86782473,0.517,0.044,5.19E-173,16,Chir08Ox-b14780.2,19245,AT5G53030,1522,1546,NA,NA,MNB8.9,"developmental growth, molecular_function, nucleus, response to abscisic acid, response to radiation, response to water deprivation"
629,Chir05Ox-b16920.22,7.26E-178,2.072310777,0.649,0.067,1.43E-173,16,Chir05Ox-b16920.2,NA,NA,NA,NA,NA,NA,NA,NA
630,Chir03Ox-b05340.2,2.60E-180,0.997215437,0.377,0.022,5.12E-176,16,Chir03Ox-b05340.2,NA,NA,NA,NA,NA,NA,NA,NA
631,Chir04Ox-b30410.2,4.84E-183,1.028359838,0.556,0.049,9.52E-179,16,Chir04Ox-b30410.2,10443,AT2G47460,3092,3271,Yes,MYB,ATMYB12,"DNA-binding transcription factor activity, flavonoid biosynthetic process, flavonol biosynthetic process, nucleus, positive regulation of DNA-templated transcription, positive regulation of flavonol biosynthetic process, protein binding, response to auxin, response to ethylene, response to light stimulus, response to salt stress, response to UV-B, transcription cis-regulatory region binding"
632,Chir01Ox-b01680.21,4.71E-187,0.599964337,0.517,0.04,9.26E-183,16,Chir01Ox-b01680.2,NA,NA,NA,NA,NA,NA,NA,NA
633,Chir01Ox-b25740.2,6.70E-190,0.710842694,0.424,0.027,1.32E-185,16,Chir01Ox-b25740.2,2170,AT1G24577,1096,747,NA,NA,NA,"mitochondrion, molecular_function, tetrapyrrole metabolic process"
634,Chir03Ox-b05330.23,1.36E-190,0.971460249,0.55,0.045,2.67E-186,16,Chir03Ox-b05330.2,NA,NA,NA,NA,NA,NA,NA,NA
635,Chir03Ox-b17460.2,4.51E-195,0.773536025,0.404,0.024,8.87E-191,16,Chir03Ox-b17460.2,6916,AT3G17640,1934,1789,NA,NA,MKP6.19,signal transduction
636,Chir01Ox-b10460.2,1.05E-197,0.52031292,0.364,0.019,2.06E-193,16,Chir01Ox-b10460.2,881,AT1G10690,1191,928,NA,NA,SMR8,"negative regulation of mitotic nuclear division, nucleus, protein binding, regulation of DNA endoreduplication, secondary metabolic process"
637,Chir03Ox-b20920.22,8.61E-220,1.739131955,0.775,0.084,1.69E-215,16,Chir03Ox-b20920.2,NA,NA,NA,NA,NA,NA,NA,NA
638,Chir07Ox-b14510.21,1.72E-221,1.047684673,0.728,0.069,3.39E-217,16,Chir07Ox-b14510.2,NA,NA,NA,NA,NA,NA,NA,NA
639,Chir06Ox-b23450.21,1.78E-231,0.615013508,0.417,0.021,3.51E-227,16,Chir06Ox-b23450.2,NA,NA,NA,NA,NA,NA,NA,NA
640,Chir03Ox-b30540.2,2.41E-239,1.203800022,0.364,0.016,4.74E-235,16,Chir03Ox-b30540.2,7825,AT2G16630,1604,2026,NA,NA,FOCL1,"extracellular region, molecular_function, stomatal complex development"
641,Chir02Ox-b22670.2,2.10E-246,1.002513289,0.609,0.045,4.13E-242,16,Chir02Ox-b22670.2,4978,AT1G75730,3830,4210,NA,NA,F10A5.7,"biological_process, molecular_function, nucleus"
642,Chir06Ox-b34150.2,5.84E-261,0.911155834,0.656,0.049,1.15E-256,16,Chir06Ox-b34150.2,15116,AT5G04820,1466,1389,NA,NA,ATOFP13,"negative regulation of DNA-templated transcription, nucleus, protein binding"
643,Chir01Ox-b03210.2,0,2.821300955,0.477,0.016,0,16,Chir01Ox-b03210.2,270,AT1G04110,2834,2512,NA,NA,AtSDD1,"external side of plasma membrane, extracellular region, regulation of cell population proliferation, serine-type endopeptidase activity, stomatal complex morphogenesis"
644,Chir01Ox-b03780.2,0,1.785708996,0.477,0.002,0,16,Chir01Ox-b03780.2,321,AT1G04660,1055,1405,NA,NA,T1G11.8,"biological_process, cellular_component, molecular_function"
645,Chir01Ox-b07200.2,0,0.477495477,0.364,0.004,0,16,Chir01Ox-b07200.2,602,AT1G07720,1928,2097,NA,NA,KCS3,"chloroplast, endoplasmic reticulum, fatty acid biosynthetic process, membrane, response to cold, response to light stimulus, very-long-chain 3-ketoacyl-CoA synthase activity"
646,Chir01Ox-b08370.2,0,1.278184523,0.536,0.003,0,16,Chir01Ox-b08370.2,703,AT1G08810,1365,1413,Yes,MYB,AtMYB60,"DNA-binding transcription factor activity, negative regulation of response to water deprivation, nucleus, response to abscisic acid, response to absence of light, response to auxin, response to blue light, response to cold, response to light stimulus, response to salt, response to sucrose, response to UV, response to water deprivation, stomatal movement, transcription cis-regulatory region binding"
647,Chir01Ox-b11730.2,0,4.845259203,0.967,0.017,0,16,Chir01Ox-b11730.2,984,AT1G11850,722,867,NA,NA,F12F1.31,"cell wall organization or biogenesis, cellular_component, molecular_function, tissue development"
648,Chir01Ox-b17020.2,0,1.805371617,0.636,0.004,0,16,Chir01Ox-b17020.2,1425,AT1G16960,1497,1146,NA,NA,F17F16.18,"biological_process, cytoplasm, molecular_function"
649,Chir01Ox-b24670.2,0,1.313880278,0.748,0.011,0,16,Chir01Ox-b24670.2,2075,AT1G26600,976,1087,NA,NA,AT1G26600.1,"apoplast, cell-cell signaling involved in cell fate commitment, maintenance of root meristem identity, mitochondrion, phloem development, regulation of cell differentiation"
650,Chir01Ox-b27220.2,0,3.64043032,0.49,0.018,0,16,Chir01Ox-b27220.2,NA,NA,NA,NA,NA,NA,NA,NA
651,Chir01Ox-b32160.2,0,1.339918934,0.808,0.005,0,16,Chir01Ox-b32160.2,2651,AT1G33540,3007,2602,NA,NA,scpl18,"acyltransferase activity, transferring groups other than amino-acyl groups, extracellular region, proteolysis, secondary metabolic process, serine-type carboxypeptidase activity"
652,Chir02Ox-b15750.2,0,0.864053436,0.609,0.002,0,16,Chir02Ox-b15750.2,4426,AT1G69320,868,762,NA,NA,AT1G69320.1,"apoplast, cell-cell signaling involved in cell fate commitment, maintenance of root meristem identity, mitochondrion, phloem development, receptor serine/threonine kinase binding, regulation of cell differentiation"
653,Chir02Ox-b18370.2,0,2.63158633,0.675,0.003,0,16,Chir02Ox-b18370.2,4636,AT1G71866,514,1034,NA,NA,EPFL7,"extracellular region, guard cell differentiation, molecular_function, stomatal complex development"
654,Chir03Ox-b05620.2,0,3.649913397,0.523,0.002,0,16,Chir03Ox-b05620.2,5913,AT3G06120,1541,1817,Yes,bHLH,MUTE,"DNA-binding transcription factor activity, epidermal cell differentiation, guard cell differentiation, nucleus, positive regulation of DNA-templated transcription, protein dimerization activity, stomatal complex development, transcription cis-regulatory region binding"
655,Chir03Ox-b06360.2,0,0.897285887,0.616,0.006,0,16,Chir03Ox-b06360.2,5975,AT3G06778,1508,1521,NA,NA,NA,"biological_process, cellular_component, molecular_function"
656,Chir03Ox-b10200.21,0,1.248694593,0.689,0.021,0,16,Chir03Ox-b10200.2,NA,NA,NA,NA,NA,NA,NA,NA
657,Chir03Ox-b14380.21,0,1.636803489,0.715,0.023,0,16,Chir03Ox-b14380.2,NA,NA,NA,NA,NA,NA,NA,NA
658,Chir03Ox-b24280.2,0,1.689786369,0.53,0.006,0,16,Chir03Ox-b24280.2,7468,AT3G24140,3078,3093,Yes,bHLH,FMA,"DNA-binding transcription factor activity, guard cell differentiation, guard cell fate commitment, guard mother cell differentiation, negative regulation of cell division, negative regulation of histone H3-K27 methylation, nucleus, positive regulation of cell differentiation, positive regulation of DNA-templated transcription, protein binding, protein dimerization activity, response to low humidity, stomatal complex development"
659,Chir03Ox-b26100.21,0,1.585509216,0.848,0.062,0,16,Chir03Ox-b26100.2,NA,NA,NA,NA,NA,NA,NA,NA
660,Chir03Ox-b35550.2,0,0.361825141,0.331,0.002,0,16,Chir03Ox-b35550.2,8170,AT2G20870,781,785,NA,NA,F5H14.16,"biological_process, molecular_function, plasma membrane"
661,Chir03Ox-b35560.2,0,2.638584478,0.788,0.003,0,16,Chir03Ox-b35560.2,8171,AT2G20875,702,951,NA,NA,EPF1,"extracellular region, guard cell differentiation, molecular_function, negative regulation of stomatal complex development, stomatal complex development, stomatal complex patterning"
662,Chir04Ox-b09450.2,0,0.811036998,0.344,0.008,0,16,Chir04Ox-b09450.2,NA,NA,NA,NA,NA,NA,NA,NA
663,Chir04Ox-b09930.2,0,2.433229172,0.788,0.031,0,16,Chir04Ox-b09930.2,8769,AT2G28410,875,962,NA,NA,T1B3.7,"cell differentiation, membrane, meristem development, molecular_function"
664,Chir04Ox-b19970.2,0,0.546011822,0.377,0.007,0,16,Chir04Ox-b19970.2,9559,AT2G37540,3075,2493,NA,NA,F13M22.4,"endoplasmic reticulum, pollen tube growth"
665,Chir04Ox-b28800.2,0,0.853029207,0.51,0.009,0,16,Chir04Ox-b28800.2,10304,AT2G45890,2483,2352,NA,NA,ATROPGEF4,"apical plasma membrane, nucleus, plant-type cell wall organization, plasma membrane, protein binding, root hair elongation, secondary cell wall"
666,Chir04Ox-b28960.2,0,2.292193174,0.927,0.038,0,16,Chir04Ox-b28960.2,10318,AT2G46070,1970,2130,NA,NA,ATMPK12,"ATP binding, cellular response to carbon dioxide, cytoplasm, intracellular signal transduction, kinase activity, MAP kinase activity, nucleus, protein autophosphorylation, protein binding, protein serine/threonine kinase activity, protein tyrosine kinase activity, regulation of stomatal closure, regulation of stomatal movement, response to auxin, response to indolebutyric acid, signal transduction"
667,Chir05Ox-b04350.2,0,1.286246524,0.444,0.007,0,16,Chir05Ox-b04350.2,10858,AT3G26960,1344,1395,NA,NA,MOJ10.4,"extracellular region, molecular_function, pattern specification process, response to light stimulus, shoot system development"
668,Chir05Ox-b12230.21,0,2.72144028,0.834,0.03,0,16,Chir05Ox-b12230.2,NA,NA,NA,NA,NA,NA,NA,NA
669,Chir05Ox-b21110.2,0,2.6994146,0.483,0.002,0,16,Chir05Ox-b21110.2,11968,AT3G55500,1420,1497,NA,NA,ATEXPA16,"extracellular region, plant-type cell wall loosening, plant-type cell wall organization, syncytium formation, unidimensional cell growth"
670,Chir05Ox-b28440.2,0,1.648418547,0.623,0.001,0,16,Chir05Ox-b28440.2,12546,AT3G62820,939,1194,NA,NA,F26K9.250,"enzyme inhibitor activity, negative regulation of catalytic activity"
671,Chir06Ox-b00520.2,0,1.097788336,0.57,0.014,0,16,Chir06Ox-b00520.2,12662,AT5G47330,1818,2169,NA,NA,MQL5.19,"intracellular membrane-bounded organelle, thiolester hydrolase activity"
672,Chir06Ox-b11710.2,0,1.808548798,0.881,0.043,0,16,Chir06Ox-b11710.2,13275,AT5G28646,2626,2522,NA,NA,WVD2,"cortical microtubule, establishment or maintenance of cell polarity, microtubule binding, microtubule bundle formation, microtubule cytoskeleton organization, multidimensional cell growth, nucleus, trichome branching"
673,Chir06Ox-b31750.2,0,0.473289039,0.305,0.002,0,16,Chir06Ox-b31750.2,NA,NA,NA,NA,NA,NA,NA,NA
674,Chir06Ox-b31760.2,0,1.430658408,0.636,0.003,0,16,Chir06Ox-b31760.2,14915,AT5G07190,1298,1246,NA,NA,ATS3,"embryo development ending in seed dormancy, extracellular region, membrane, molecular_function, nucleus"
